"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2015-11-22T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0077,5","22000,5,9,N","032187,5,N,5","+0080,C","+0040,C","99999,9",,,,,,,,,,,,,,"02,5,+00914,5,99,9","04,5,+03048,5,99,9",,"1,99,1,+00914,5,9","2,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07911/22/15 08:45:02 METAR KSWF 221345Z 28015KT 20SM FEW030 SCT100 08/04 A2993 RMK","R01    087TMP046R02    047DPT046D01      0ADE726"
"72503814714","2015-11-22T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0051,5","22000,5,9,N","032187,5,N,5","+0090,C","+0010,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10142,5,09963,5",,,,,"0103,5","MET07511/22/15 09:45:02 METAR KSWF 221445Z 32010G20KT 20SM SCT100 09/01 A2995 RMK","R01    097TMP046R02    017DPT046D01      0ADE726"
"72503814714","2015-11-22T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0051,5","03048,5,M,N","032187,5,N,5","+0080,C","-0010,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10142,5,09963,5",,,,,"0093,5","MET07611/22/15 10:45:02 METAR KSWF 221545Z 29010G18KT 20SM BKN100 08/M01 A2995 RMK","R01    087TMP046R02   M017DPT046"
"72503814714","2015-11-22T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0051,5","03048,5,M,N","032187,5,N,5","+0090,C","-0010,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/22/15 11:45:02 METAR KSWF 221645Z 30010KT 20SM BKN100 09/M01 A2993 RMK","R01    097TMP046R02   M017DPT046"
"72503814714","2015-11-22T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0051,5","03658,5,M,N","032187,5,N,5","+0090,C","-0020,C","99999,9",,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/22/15 12:45:02 METAR KSWF 221745Z 31010KT 20SM BKN120 09/M02 A2993 RMK","R01    097TMP046R02   M027DPT046"
"72503814714","2015-11-22T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0041,5","03048,5,M,N","032187,5,N,5","+0090,C","-0020,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07311/22/15 13:45:02 METAR KSWF 221845Z 30008KT 20SM BKN100 09/M02 A2992 RMK","R01    097TMP046R02   M027DPT046"
"72503814714","2015-11-22T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02438,5,M,N","032187,5,N,5","+0090,C","-0020,C","99999,9",,,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10129,5,09950,5",,,,,,"MET07311/22/15 14:45:02 METAR KSWF 221945Z VRB04KT 20SM BKN080 09/M02 A2991 RMK","R01    097TMP046R02   M027DPT046"
"72503814714","2015-11-22T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02438,5,M,N","032187,5,N,5","+0080,C","-0020,C","99999,9",,,,,,,,,,,,,,"08,5,+02438,5,99,9",,,"4,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07311/22/15 15:45:02 METAR KSWF 222045Z VRB04KT 20SM OVC080 08/M02 A2992 RMK","R01    087TMP046R02   M027DPT046"
"72503814714","2015-11-22T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0080,C","-0020,C","99999,9",,,,,,,,,,,,,,"04,5,+01829,5,99,9",,,"2,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01829,1,99,9,99,9","10129,5,09950,5",,,,,,"MET07311/22/15 16:45:02 METAR KSWF 222145Z VRB06KT 10SM SCT060 08/M02 A2991 RMK","R01    087TMP046R02   M027DPT046D01      0ADE726"
"72503814714","2015-11-22T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0070,C","-0040,C","99999,9",,,,,,,,,,,,,,"04,5,+01829,5,99,9",,,"2,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01829,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/22/15 17:45:02 METAR KSWF 222245Z VRB06KT 10SM SCT060 07/M04 A2993 RMK","R01    077TMP046R02   M047DPT046D01      0ADE726"
"72503814714","2015-11-22T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","016093,5,N,5","+0070,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10142,5,09963,5",,,,,,"MET07311/22/15 18:45:02 METAR KSWF 222345Z VRB05KT 10SM BKN060 07/M04 A2995 RMK","R01    077TMP046R02   M047DPT046"
"72503814714","2015-11-23T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","04572,5,M,N","016093,5,N,5","+0060,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,"3,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04572,1,99,9,99,9","10139,5,09960,5",,,,,,"MET07311/22/15 19:45:01 METAR KSWF 230045Z VRB05KT 10SM BKN150 06/M04 A2994 RMK","R01    067TMP046R02   M047DPT046"
"72503814714","2015-11-23T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","020,5,N,0062,5","04572,5,M,N","016093,5,N,5","+0050,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,"3,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04572,1,99,9,99,9","10139,5,09960,5",,,,,,"MET07311/22/15 20:45:01 METAR KSWF 230145Z 02012KT 10SM BKN150 05/M04 A2994 RMK","R01    057TMP046R02   M047DPT046"
"72503814714","2015-11-23T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","020,5,N,0046,5","04572,5,M,N","016093,5,N,5","+0040,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,"3,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04572,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/22/15 21:45:01 METAR KSWF 230245Z 02009KT 10SM BKN150 04/M04 A2993 RMK","R01    047TMP046R02   M047DPT046"
"72503814714","2015-11-23T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0051,5","03048,5,M,N","016093,5,N,5","+0040,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10135,5,09956,5",,,,,"0077,5","MET07611/22/15 22:45:02 METAR KSWF 230345Z 32010G15KT 10SM BKN100 04/M04 A2993 RMK","R01    047TMP046R02   M047DPT046"
"72503814714","2015-11-23T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","340,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0020,C","-0040,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07311/22/15 23:45:02 METAR KSWF 230445Z 34006KT 10SM BKN100 02/M04 A2992 RMK","R01    027TMP046R02   M047DPT046"
"72503814714","2015-11-23T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","340,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0020,C","-0040,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07311/23/15 00:45:02 METAR KSWF 230545Z 34010KT 10SM SCT100 02/M04 A2992 RMK","R01    027TMP046R02   M047DPT046D01      0ADE726"
"72503814714","2015-11-23T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0010,C","-0040,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/23/15 01:45:02 METAR KSWF 230645Z 32006KT 10SM SCT100 01/M04 A2993 RMK","R01    017TMP046R02   M047DPT046D01      0ADE726"
"72503814714","2015-11-23T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0000,C","-0040,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07311/23/15 02:45:02 METAR KSWF 230745Z 32006KT 10SM SCT100 00/M04 A2993 RMK","R01    007TMP046R02   M047DPT046D01      0ADE726"
"72503814714","2015-11-23T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0010,C","-0050,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10142,5,09963,5",,,,,,"MET07411/23/15 03:45:02 METAR KSWF 230845Z 32006KT 10SM SCT100 M01/M05 A2995 RMK","R01   M017TMP046R02   M057DPT046D01      0ADE726"
"72503814714","2015-11-23T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0030,C","-0050,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10142,5,09963,5",,,,,,"MET07411/23/15 04:45:02 METAR KSWF 230945Z 32006KT 10SM SCT100 M03/M05 A2995 RMK","R01   M037TMP046R02   M057DPT046D01      0ADE726"
"72503814714","2015-11-23T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,09966,5",,,,,,"MET07111/23/15 05:45:02 METAR KSWF 231045Z 30007KT 10SM SKC M02/M06 A2996 RMK","R01   SKC7SKY009R02   M027TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","-0010,C","-0040,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,5,09980,5",,,,,,"MET07111/23/15 07:45:02 METAR KSWF 231245Z 00000KT 20SM SKC M01/M04 A3000 RMK","R01   SKC7SKY009R02   M017TMP046R03   M047DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0026,5","22000,7,9,N","032187,5,N,5","+0010,C","-0050,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,5,09986,5",,,,,,"MET07011/23/15 08:45:02 METAR KSWF 231345Z 31005KT 20SM SKC 01/M05 A3002 RMK","R01   SKC7SKY009R02    017TMP046R03   M057DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","360,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07311/23/15 09:45:02 METAR KSWF 231445Z 36012KT 20SM SCT050 03/M07 A3003 RMK","R01    037TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2015-11-23T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","340,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0040,C","-0080,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07311/23/15 10:45:02 METAR KSWF 231545Z 34012KT 20SM SCT050 04/M08 A3002 RMK","R01    047TMP046R02   M087DPT046D01      0ADE726"
"72503814714","2015-11-23T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","340,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0040,C","-0080,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07311/23/15 11:45:02 METAR KSWF 231645Z 34012KT 20SM SCT050 04/M08 A3001 RMK","R01    047TMP046R02   M087DPT046D01      0ADE726"
"72503814714","2015-11-23T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","360,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0050,C","-0120,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07311/23/15 12:45:02 METAR KSWF 231745Z 36012KT 20SM SCT050 05/M12 A3000 RMK","R01    057TMP046R02   M127DPT046D01      0ADE726"
"72503814714","2015-11-23T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","330,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0050,C","-0110,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07311/23/15 13:45:02 METAR KSWF 231845Z 33012KT 20SM SCT050 05/M11 A3001 RMK","R01    057TMP046R02   M117DPT046D01      0ADE726"
"72503814714","2015-11-23T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","330,5,N,0077,5","22000,7,9,N","032187,5,N,5","+0040,C","-0130,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,5,09990,5",,,,,,"MET07011/23/15 14:45:02 METAR KSWF 231945Z 33015KT 20SM SKC 04/M13 A3003 RMK","R01   SKC7SKY009R02    047TMP046R03   M137DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0072,5","22000,7,9,N","032187,5,N,5","+0030,C","-0120,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,5,09993,5",,,,,,"MET07011/23/15 15:45:02 METAR KSWF 232045Z 31014KT 20SM SKC 03/M12 A3004 RMK","R01   SKC7SKY009R02    037TMP046R03   M127DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0072,5","22000,7,9,N","016093,5,N,5","+0020,C","-0120,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,5,10003,5",,,,,,"MET07011/23/15 16:45:02 METAR KSWF 232145Z 31014KT 10SM SKC 02/M12 A3007 RMK","R01   SKC7SKY009R02    027TMP046R03   M127DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0020,C","-0110,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,10016,5",,,,,,"MET07011/23/15 17:45:02 METAR KSWF 232245Z 30007KT 10SM SKC 02/M11 A3011 RMK","R01   SKC7SKY009R02    027TMP046R03   M117DPT046R04   SKC7GAS009"
"72503814714","2015-11-23T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0000,C","-0110,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10207,5,10026,5",,,,,,"MET07011/23/15 18:45:02 METAR KSWF 232345Z 30007KT 10SM SKC 00/M11 A3014 RMK","R01   SKC7SKY009R02    007TMP046R03   M117DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0010,C","-0110,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10217,5,10037,5",,,,,,"MET07111/23/15 19:45:01 METAR KSWF 240045Z 30007KT 10SM SKC M01/M11 A3017 RMK","R01   SKC7SKY009R02   M017TMP046R03   M117DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,5,10040,5",,,,,,"MET07111/23/15 20:45:02 METAR KSWF 240145Z 27007KT 10SM SKC M02/M08 A3018 RMK","R01   SKC7SKY009R02   M027TMP046R03   M087DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0020,C","-0080,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10224,5,10043,5",,,,,,"MET07111/23/15 21:45:02 METAR KSWF 240245Z 27007KT 10SM SKC M02/M08 A3019 RMK","R01   SKC7SKY009R02   M027TMP046R03   M087DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,5,10050,5",,,,,,"MET07111/23/15 22:45:02 METAR KSWF 240345Z 27007KT 10SM SKC M03/M07 A3021 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0026,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10234,5,10053,5",,,,,,"MET07111/24/15 00:45:02 METAR KSWF 240545Z 26005KT 10SM SKC M03/M07 A3022 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","240,5,N,0026,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10237,5,10057,5",,,,,,"MET07111/24/15 01:45:01 METAR KSWF 240645Z 24005KT 10SM SKC M03/M07 A3023 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","240,5,N,0026,5","22000,7,9,N","016093,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,5,10060,5",,,,,,"MET07111/24/15 02:45:02 METAR KSWF 240745Z 24005KT 10SM SKC M02/M07 A3024 RMK","R01   SKC7SKY009R02   M027TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0026,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,5,10060,5",,,,,,"MET07111/24/15 03:45:02 METAR KSWF 240845Z 30005KT 10SM SKC M03/M07 A3024 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0040,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10247,5,10067,5",,,,,,"MET07111/24/15 04:45:02 METAR KSWF 240945Z 00000KT 10SM SKC M04/M07 A3026 RMK","R01   SKC7SKY009R02   M047TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2015-11-24T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0040,C","-0070,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07411/24/15 05:45:02 METAR KSWF 241045Z 00000KT 10SM SCT100 M04/M07 A3027 RMK","R01   M047TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2015-11-24T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02438,5,M,N","016093,5,N,5","-0040,C","-0060,C","99999,9",,,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10257,5,10077,5",,,,,,"MET07411/24/15 06:45:02 METAR KSWF 241145Z 00000KT 10SM BKN080 M04/M06 A3029 RMK","R01   M047TMP046R02   M067DPT046"
"72503814714","2015-11-24T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0031,5","01829,5,M,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+01829,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10264,5,10083,5",,,,,,"MET08111/24/15 07:45:02 METAR KSWF 241245Z 27006KT 10SM SCT040 BKN060 M02/M06 A3031 RMK","R01   M027TMP046R02   M067DPT046"
