"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2019-03-12T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0051,5","01067,5,M,N","024140,5,N,5","+0000,C","-0050,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10213,5,10033,5",,,,,,"MET07303/12/19 07:45:02 METAR KSWF 121245Z 30010KT 15SM BKN035 00/M05 A3016 RMK","R01    007TMP046R02   M057DPT046"
"72503814714","2019-03-12T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0077,5","01067,5,M,N","024140,5,N,5","+0010,C","-0070,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10220,5,10040,5",,,,,"0113,5","MET07603/12/19 08:45:02 METAR KSWF 121345Z 30015G22KT 15SM BKN035 01/M07 A3018 RMK","R01    017TMP046R02   M077DPT046"
"72503814714","2019-03-12T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0067,5","01067,5,M,N","024140,5,N,5","+0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10224,5,10043,5",,,,,"0113,5","MET07603/12/19 09:45:02 METAR KSWF 121445Z 30013G22KT 15SM BKN035 02/M07 A3019 RMK","R01    027TMP046R02   M077DPT046"
"72503814714","2019-03-12T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0072,5","01067,5,M,N","024140,5,N,5","+0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10224,5,10043,5",,,,,"0113,5","MET07603/12/19 10:45:02 METAR KSWF 121545Z 32014G22KT 15SM BKN035 02/M07 A3019 RMK","R01    027TMP046R02   M077DPT046"
"72503814714","2019-03-12T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0062,5","01067,5,M,N","032187,5,N,5","+0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10227,5,10047,5",,,,,"0103,5","MET07603/12/19 11:45:02 METAR KSWF 121645Z 32012G20KT 20SM BKN035 03/M07 A3020 RMK","R01    037TMP046R02   M077DPT046"
"72503814714","2019-03-12T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0072,5","22000,5,9,N","032187,5,N,5","+0040,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10224,5,10043,5",,,,,,"MET07303/12/19 12:45:02 METAR KSWF 121745Z 31014KT 20SM SCT035 04/M06 A3019 RMK","R01    047TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2019-03-12T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0050,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10217,5,10037,5",,,,,,"MET07303/12/19 13:45:02 METAR KSWF 121845Z 30012KT 20SM SCT035 05/M06 A3017 RMK","R01    057TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2019-03-12T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0050,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10220,5,10040,5",,,,,,"MET07303/12/19 14:45:02 METAR KSWF 121945Z 31012KT 20SM SCT035 05/M06 A3018 RMK","R01    057TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2019-03-12T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0062,5","22000,5,9,N","032187,5,N,5","+0050,C","-0070,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10224,5,10043,5",,,,,,"MET07303/12/19 15:45:02 METAR KSWF 122045Z 30012KT 20SM FEW040 05/M07 A3019 RMK","R01    057TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2019-03-12T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0051,5","22000,5,9,N","032187,5,N,5","+0040,C","-0070,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10230,5,10050,5",,,,,"0093,5","MET07603/12/19 16:45:02 METAR KSWF 122145Z 31010G18KT 20SM FEW040 04/M07 A3021 RMK","R01    047TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2019-03-12T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0051,5","22000,5,9,N","032187,5,N,5","+0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10237,5,10057,5",,,,,"0082,5","MET07603/12/19 17:45:02 METAR KSWF 122245Z 31010G16KT 20SM FEW040 03/M07 A3023 RMK","R01    037TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2019-03-12T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0020,C","-0080,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07303/12/19 18:45:02 METAR KSWF 122345Z 31011KT 10SM FEW040 02/M08 A3025 RMK","R01    027TMP046R02   M087DPT046D01      0ADE726"
"72503814714","2019-03-13T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0010,C","-0080,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07303/12/19 19:45:01 METAR KSWF 130045Z 31006KT 10SM FEW040 01/M08 A3027 RMK","R01    017TMP046R02   M087DPT046D01      0ADE726"
"72503814714","2019-03-13T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0000,C","-0070,C","99999,9",,,,,,,,,,,,,,"02,5,+01219,5,99,9",,,"1,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07303/12/19 20:45:01 METAR KSWF 130145Z 31006KT 10SM FEW040 00/M07 A3027 RMK","R01    007TMP046R02   M077DPT046D01      0ADE726"
"72503814714","2019-03-13T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10261,5,10080,5",,,,,,"MET07103/12/19 21:45:01 METAR KSWF 130245Z 29006KT 10SM SKC M02/M07 A3030 RMK","R01   SKC7SKY009R02   M027TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10261,5,10080,5",,,,,,"MET07103/12/19 22:45:02 METAR KSWF 130345Z 29006KT 10SM SKC M02/M07 A3030 RMK","R01   SKC7SKY009R02   M027TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0020,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10264,5,10083,5",,,,,,"MET07103/12/19 23:45:02 METAR KSWF 130445Z 00000KT 10SM SKC M02/M07 A3031 RMK","R01   SKC7SKY009R02   M027TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10268,5,10087,5",,,,,,"MET07103/13/19 00:45:02 METAR KSWF 130545Z 00000KT 10SM SKC M03/M07 A3032 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10264,5,10083,5",,,,,,"MET07103/13/19 01:45:02 METAR KSWF 130645Z 00000KT 10SM SKC M03/M07 A3031 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10257,5,10077,5",,,,,,"MET07103/13/19 02:45:02 METAR KSWF 130745Z 00000KT 10SM SKC M03/M07 A3029 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0050,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10268,5,10087,5",,,,,,"MET07103/13/19 03:45:02 METAR KSWF 130845Z 00000KT 10SM SKC M05/M07 A3032 RMK","R01   SKC7SKY009R02   M057TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0050,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10268,5,10087,5",,,,,,"MET07103/13/19 04:45:02 METAR KSWF 130945Z 00000KT 10SM SKC M05/M07 A3032 RMK","R01   SKC7SKY009R02   M057TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0060,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10274,5,10093,5",,,,,,"MET07103/13/19 05:45:02 METAR KSWF 131045Z 00000KT 10SM SKC M06/M07 A3034 RMK","R01   SKC7SKY009R02   M067TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T11:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0015,5","22000,7,9,N","016093,5,N,5","-0060,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"10274,5,10093,5",,,,,,"MET07103/13/19 06:45:02 METAR KSWF 131145Z 27003KT 10SM SKC M06/M07 A3034 RMK","R01   SKC7SKY009R02   M067TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T12:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0015,5","22000,7,9,N","016093,5,N,5","-0030,C","-0070,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"10284,5,10103,5",,,,,,"MET07103/13/19 07:45:02 METAR KSWF 131245Z 27003KT 10SM SKC M03/M07 A3037 RMK","R01   SKC7SKY009R02   M037TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T13:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0000,C","-0050,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"10288,5,10107,5",,,,,,"MET07003/13/19 08:45:02 METAR KSWF 131345Z 00000KT 20SM SKC 00/M05 A3038 RMK","R01   SKC7SKY009R02    007TMP046R03   M057DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T14:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0060,C","-0060,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"10288,5,10107,5",,,,,,"MET07003/13/19 09:45:02 METAR KSWF 131445Z 00000KT 20SM SKC 06/M06 A3038 RMK","R01   SKC7SKY009R02    067TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T15:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,7,9,N","032187,5,N,5","+0030,C","-0060,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"10278,5,10097,5",,,,,,"MET07003/13/19 10:45:02 METAR KSWF 131545Z VRB04KT 20SM SKC 03/M06 A3035 RMK","R01   SKC7SKY009R02    037TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2019-03-13T16:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","032187,5,N,5","+0050,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,,"10271,5,10090,5",,,,,,"MET07303/13/19 11:45:02 METAR KSWF 131645Z 00000KT 20SM SCT100 05/M06 A3033 RMK","R01    057TMP046R02   M067DPT046"
"72503814714","2019-03-13T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","032187,5,N,5","+0060,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10261,5,10080,5",,,,,,"MET07303/13/19 12:45:02 METAR KSWF 131745Z 00000KT 20SM SCT100 06/M06 A3030 RMK","R01    067TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2019-03-13T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0070,C","-0060,C","99999,9",,,,,,,,,,,,,,"04,5,+01524,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+01524,5,9","3,99,1,+03048,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10247,5,10067,5",,,,,,"MET08003/13/19 14:45:02 METAR KSWF 131945Z VRB05KT 20SM SCT050 BKN100 07/M06 A3026 RMK","R01    077TMP046R02   M067DPT046"
"72503814714","2019-03-13T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0070,C","-0050,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07303/13/19 15:45:02 METAR KSWF 132045Z VRB05KT 20SM BKN100 07/M05 A3024 RMK","R01    077TMP046R02   M057DPT046"
"72503814714","2019-03-13T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0070,C","-0050,C","99999,9",,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07303/13/19 16:45:02 METAR KSWF 132145Z VRB05KT 20SM OVC100 07/M05 A3024 RMK","R01    077TMP046R02   M057DPT046"
"72503814714","2019-03-13T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0060,C","-0050,C","99999,9",,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07303/13/19 17:45:02 METAR KSWF 132245Z VRB05KT 20SM OVC100 06/M05 A3025 RMK","R01    067TMP046R02   M057DPT046"
"72503814714","2019-03-13T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","+0060,C","-0040,C","99999,9",,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10247,5,10067,5",,,,,,"MET07303/13/19 18:45:02 METAR KSWF 132345Z VRB05KT 10SM OVC100 06/M04 A3026 RMK","R01    067TMP046R02   M047DPT046"
"72503814714","2019-03-14T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","+0050,C","-0030,C","99999,9",,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10254,5,10073,5",,,,,,"MET07303/13/19 19:45:01 METAR KSWF 140045Z VRB05KT 10SM OVC100 05/M03 A3028 RMK","R01    057TMP046R02   M037DPT046"
"72503814714","2019-03-14T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","+0050,C","-0030,C","99999,9",,,,,,,,,,,,,,"04,5,+01829,5,99,9","08,5,+03048,5,99,9",,"2,99,1,+01829,5,9","4,99,1,+03048,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10247,5,10067,5",,,,,,"MET08003/13/19 20:45:01 METAR KSWF 140145Z VRB05KT 10SM SCT060 OVC100 05/M03 A3026 RMK","R01    057TMP046R02   M037DPT046"
"72503814714","2019-03-14T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02438,5,M,N","016093,5,N,5","+0040,C","-0020,C","99999,9",,,,,,,,,,,,,,"07,5,+02438,5,99,9","08,5,+03048,5,99,9",,"3,99,1,+02438,5,9","4,99,1,+03048,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10244,5,10063,5",,,,,,"MET08003/13/19 21:45:01 METAR KSWF 140245Z VRB05KT 10SM BKN080 OVC100 04/M02 A3025 RMK","R01    047TMP046R02   M027DPT046"
"72503814714","2019-03-14T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01981,5,M,N","016093,5,N,5","+0040,C","-0020,C","99999,9",,,,,,,,,,,,,,"07,5,+01981,5,99,9","08,5,+02286,5,99,9",,"3,99,1,+01981,5,9","4,99,1,+02286,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10251,5,10070,5",,,,,,"MET08003/13/19 22:45:01 METAR KSWF 140345Z VRB05KT 10SM BKN065 OVC075 04/M02 A3027 RMK","R01    047TMP046R02   M027DPT046"
"72503814714","2019-03-14T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01829,5,M,N","016093,5,N,5","+0040,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07303/13/19 23:45:01 METAR KSWF 140445Z VRB04KT 10SM OVC060 04/M01 A3025 RMK","R01    047TMP046R02   M017DPT046"
"72503814714","2019-03-14T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01829,5,M,N","016093,5,N,5","+0040,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07303/14/19 00:45:02 METAR KSWF 140545Z VRB04KT 10SM OVC060 04/M01 A3025 RMK","R01    047TMP046R02   M017DPT046"
"72503814714","2019-03-14T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02134,5,M,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07203/14/19 01:45:02 METAR KSWF 140645Z VRB04KT 10SM OVC070 04/00 A3025 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2019-03-14T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01829,5,M,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10237,5,10057,5",,,,,,"MET07203/14/19 02:45:02 METAR KSWF 140745Z VRB04KT 10SM OVC060 04/00 A3023 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2019-03-14T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01524,5,M,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10234,5,10053,5",,,,,,"MET07203/14/19 03:45:02 METAR KSWF 140845Z VRB04KT 10SM OVC050 04/00 A3022 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2019-03-14T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01981,5,M,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+01981,5,99,9",,,"4,99,1,+01981,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10234,5,10053,5",,,,,,"MET07203/14/19 04:45:02 METAR KSWF 140945Z VRB04KT 10SM OVC065 04/00 A3022 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2019-03-14T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01829,5,M,N","016093,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07203/14/19 05:45:02 METAR KSWF 141045Z VRB04KT 10SM OVC060 04/00 A3024 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2019-03-14T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","01829,5,M,N","024140,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07203/14/19 06:45:02 METAR KSWF 141145Z VRB04KT 15SM BKN060 04/00 A3024 RMK","R01    047TMP046R02    007DPT046"
