"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2016-05-24T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","024140,5,N,5","+0210,C","+0130,C","99999,9",,,,,,"0,0,00,0,0,1,7",,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,,,"10135,5,09956,5",,,,,,"MET07405/24/16 13:45:02 METAR KSWF 241845Z VRB05KT 15SM M BKN070 21/13 A2993 RMK","R01    217TMP046R02    137DPT046R03     M7AWW013D01      0ADE693"
"72503814714","2016-05-24T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","040,5,N,0036,5","01981,5,M,N","024140,5,N,5","+0200,C","+0030,C","99999,9",,,,,,,,,,,,,"07,5,+01981,5,99,9",,,"3,99,1,+01981,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10139,5,09960,5",,,,,,"MET07205/24/16 14:45:02 METAR KSWF 241945Z 04007KT 15SM BKN065 20/03 A2994 RMK","R01    207TMP046R02    037DPT046"
"72503814714","2016-05-24T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0026,5","01981,5,M,N","024140,5,N,5","+0200,C","+0130,C","99999,9",,,,,,,,,,,,,"07,5,+01981,5,99,9","08,5,+03048,5,99,9",,"3,99,1,+01981,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07905/24/16 16:45:01 METAR KSWF 242145Z 32005KT 15SM BKN065 OVC100 20/13 A2993 RMK","R01    207TMP046R02    137DPT046"
"72503814714","2016-05-24T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01981,5,M,N","024140,5,N,5","+0190,C","+0130,C","99999,9",,,,,,,,,,,,,"07,5,+01981,5,99,9","08,5,+03048,5,99,9",,"3,99,1,+01981,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10142,5,09963,5",,,,,,"MET07905/24/16 17:45:02 METAR KSWF 242245Z VRB05KT 15SM BKN065 OVC100 19/13 A2995 RMK","R01    197TMP046R02    137DPT046"
"72503814714","2016-05-24T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01981,5,M,N","024140,5,N,5","+0180,C","+0130,C","99999,9",,,,,,,,,,,,,"07,5,+01981,5,99,9","08,5,+03048,5,99,9",,"3,99,1,+01981,5,9","4,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10149,5,09970,5",,,,,,"MET07905/24/16 18:45:02 METAR KSWF 242345Z VRB05KT 15SM BKN065 OVC100 18/13 A2997 RMK","R01    187TMP046R02    137DPT046"
"72503814714","2016-05-25T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0180,C","+0130,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10149,5,09970,5",,,,,,"MET07205/24/16 19:45:01 METAR KSWF 250045Z VRB05KT 10SM SCT100 18/13 A2997 RMK","R01    187TMP046R02    137DPT046D01      0ADE726"
"72503814714","2016-05-25T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0180,C","+0130,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10156,5,09976,5",,,,,,"MET07205/24/16 20:45:02 METAR KSWF 250145Z VRB05KT 10SM SCT100 18/13 A2999 RMK","R01    187TMP046R02    137DPT046D01      0ADE726"
"72503814714","2016-05-25T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,5,09983,5",,,,,,"MET06905/24/16 23:45:01 METAR KSWF 250445Z 00000KT 10SM SKC 13/12 A3001 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T04:59:00","O","41.5","-74.1","177.1","STEWART FIELD, NY US","SOD  ","KSWF ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,16,RA  ,5","AU,14,DZ  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,
"72503814714","2016-05-25T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,5,09983,5",,,,,,"MET06905/25/16 00:45:02 METAR KSWF 250545Z 00000KT 10SM SKC 13/12 A3001 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,5,09986,5",,,,,,"MET06905/25/16 01:45:01 METAR KSWF 250645Z 00000KT 10SM SKC 13/12 A3002 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,5,09986,5",,,,,,"MET06905/25/16 02:45:02 METAR KSWF 250745Z 27007KT 10SM SKC 13/12 A3002 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,5,09990,5",,,,,,"MET06905/25/16 03:45:02 METAR KSWF 250845Z 27007KT 10SM SKC 13/12 A3003 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,5,09993,5",,,,,,"MET06905/25/16 04:45:01 METAR KSWF 250945Z 27007KT 10SM SKC 13/12 A3004 RMK","R01   SKC7SKY009R02    137TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","250,5,N,0036,5","22000,7,9,N","024140,5,N,5","+0140,C","+0110,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,5,09996,5",,,,,,"MET06905/25/16 05:45:02 METAR KSWF 251045Z 25007KT 15SM SKC 14/11 A3005 RMK","R01   SKC7SKY009R02    147TMP046R03    117DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","024140,5,N,5","+0160,C","+0110,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,5,10003,5",,,,,,"MET06905/25/16 06:45:01 METAR KSWF 251145Z 27007KT 15SM SKC 16/11 A3007 RMK","R01   SKC7SKY009R02    167TMP046R03    117DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0051,5","22000,7,9,N","024140,5,N,5","+0180,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10186,5,10006,5",,,,,,"MET06905/25/16 07:45:02 METAR KSWF 251245Z 27010KT 15SM SKC 18/12 A3008 RMK","R01   SKC7SKY009R02    187TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0046,5","22000,7,9,N","024140,5,N,5","+0210,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10186,5,10006,5",,,,,,"MET06905/25/16 08:45:02 METAR KSWF 251345Z 26009KT 15SM SKC 21/12 A3008 RMK","R01   SKC7SKY009R02    217TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","240,5,N,0041,5","22000,7,9,N","024140,5,N,5","+0230,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10186,5,10006,5",,,,,,"MET06905/25/16 09:45:02 METAR KSWF 251445Z 24008KT 15SM SKC 23/12 A3008 RMK","R01   SKC7SKY009R02    237TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0041,5","22000,7,9,N","024140,5,N,5","+0260,C","+0140,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,5,10003,5",,,,,,"MET06905/25/16 10:45:02 METAR KSWF 251545Z 30008KT 15SM SKC 26/14 A3007 RMK","R01   SKC7SKY009R02    267TMP046R03    147DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0041,5","22000,7,9,N","024140,5,N,5","+0280,C","+0090,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,5,09996,5",,,,,,"MET06905/25/16 11:45:02 METAR KSWF 251645Z 30008KT 15SM SKC 28/09 A3005 RMK","R01   SKC7SKY009R02    287TMP046R03    097DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0041,5","22000,7,9,N","024140,5,N,5","+0290,C","+0080,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,5,09996,5",,,,,,"MET06905/25/16 12:45:02 METAR KSWF 251745Z 30008KT 15SM SKC 29/08 A3005 RMK","R01   SKC7SKY009R02    297TMP046R03    087DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0077,5","22000,7,9,N","016093,5,N,5","+0300,C","+0080,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,5,09990,5",,,,,"0103,5","MET07205/25/16 13:45:01 METAR KSWF 251845Z 29015G20KT 10SM SKC 30/08 A3003 RMK","R01   SKC7SKY009R02    307TMP046R03    087DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0051,5","22000,7,9,N","016093,5,N,5","+0300,C","+0090,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,5,09986,5",,,,,"0077,5","MET07205/25/16 15:45:02 METAR KSWF 252045Z 27010G15KT 10SM SKC 30/09 A3002 RMK","R01   SKC7SKY009R02    307TMP046R03    097DPT046R04   SKC7GAS009"
"72503814714","2016-05-25T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0041,5","22000,5,9,N","024140,5,N,5","+0300,C","+0100,C","99999,9",,,,,,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07205/25/16 16:45:02 METAR KSWF 252145Z 28008KT 15SM SCT120 30/10 A3002 RMK","R01    307TMP046R02    107DPT046D01      0ADE726"
"72503814714","2016-05-25T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0041,5","03048,5,M,N","024140,5,N,5","+0280,C","+0110,C","99999,9",,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07205/25/16 17:45:02 METAR KSWF 252245Z 30008KT 15SM BKN100 28/11 A3002 RMK","R01    287TMP046R02    117DPT046"
"72503814714","2016-05-25T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","040,5,N,0041,5","22000,5,9,N","032187,5,N,5","+0280,5","+0110,5","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07205/25/16 18:45:02 METAR KSWF 252345Z 04008KT 20SM SCT100 28/11 A3004 RMK","D01      0ADE726"
"72503814714","2016-05-26T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0240,C","+0140,C","99999,9",,,,,,,,,,,,,"02,5,+03658,5,99,9",,,"1,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03658,1,99,9,99,9","10176,5,09996,5",,,,,,"MET07205/25/16 19:45:01 METAR KSWF 260045Z 00000KT 10SM FEW120 24/14 A3005 RMK","R01    247TMP046R02    147DPT046D01      0ADE726"
"72503814714","2016-05-26T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,C","+0140,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10179,5,10000,5",,,,,,"MET07205/25/16 20:45:01 METAR KSWF 260145Z 00000KT 10SM SCT100 21/14 A3006 RMK","R01    217TMP046R02    147DPT046D01      0ADE726"
"72503814714","2016-05-26T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,C","+0150,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10183,5,10003,5",,,,,,"MET07205/25/16 21:45:02 METAR KSWF 260245Z 00000KT 10SM SCT100 21/15 A3007 RMK","R01    217TMP046R02    157DPT046D01      0ADE726"
"72503814714","2016-05-26T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,C","+0130,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10179,5,10000,5",,,,,,"MET07205/25/16 22:45:02 METAR KSWF 260345Z 00000KT 10SM SCT100 22/13 A3006 RMK","R01    227TMP046R02    137DPT046D01      0ADE726"
"72503814714","2016-05-26T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0190,C","+0130,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10186,5,10006,5",,,,,,"MET07205/25/16 23:45:02 METAR KSWF 260445Z 00000KT 10SM SCT100 19/13 A3008 RMK","R01    197TMP046R02    137DPT046D01      0ADE726"
"72503814714","2016-05-26T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0190,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,5,10003,5",,,,,,"MET06905/26/16 00:45:02 METAR KSWF 260545Z 00000KT 10SM SKC 19/12 A3007 RMK","R01   SKC7SKY009R02    197TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0190,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,5,10003,5",,,,,,"MET06905/26/16 01:45:02 METAR KSWF 260645Z 00000KT 10SM SKC 19/12 A3007 RMK","R01   SKC7SKY009R02    197TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0170,C","+0130,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,10010,5",,,,,,"MET06905/26/16 02:45:02 METAR KSWF 260745Z 00000KT 10SM SKC 17/13 A3009 RMK","R01   SKC7SKY009R02    177TMP046R03    137DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0170,C","+0120,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10193,5,10013,5",,,,,,"MET06905/26/16 03:45:02 METAR KSWF 260845Z 00000KT 10SM SKC 17/12 A3010 RMK","R01   SKC7SKY009R02    177TMP046R03    127DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","+0210,C","+0140,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10203,5,10023,5",,,,,,"MET06905/26/16 06:45:01 METAR KSWF 261145Z 00000KT 15SM SKC 21/14 A3013 RMK","R01   SKC7SKY009R02    217TMP046R03    147DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","+0230,C","+0140,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,5,10020,5",,,,,,"MET06905/26/16 07:45:01 METAR KSWF 261245Z 00000KT 15SM SKC 23/14 A3012 RMK","R01   SKC7SKY009R02    237TMP046R03    147DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","+0250,C","+0160,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,10016,5",,,,,,"MET06905/26/16 08:45:02 METAR KSWF 261345Z 00000KT 15SM SKC 25/16 A3011 RMK","R01   SKC7SKY009R02    257TMP046R03    167DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","+0270,C","+0160,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,10016,5",,,,,,"MET06905/26/16 09:45:02 METAR KSWF 261445Z 00000KT 15SM SKC 27/16 A3011 RMK","R01   SKC7SKY009R02    277TMP046R03    167DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","+0290,C","+0160,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10193,5,10013,5",,,,,,"MET06905/26/16 10:45:02 METAR KSWF 261545Z 00000KT 15SM SKC 29/16 A3010 RMK","R01   SKC7SKY009R02    297TMP046R03    167DPT046R04   SKC7GAS009"
"72503814714","2016-05-26T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0290,C","+0140,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10186,5,10006,5",,,,,,"MET07205/26/16 11:45:02 METAR KSWF 261645Z 00000KT 15SM SCT100 29/14 A3008 RMK","R01    297TMP046R02    147DPT046D01      0ADE726"
"72503814714","2016-05-26T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0300,C","+0130,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10179,5,10000,5",,,,,,"MET07205/26/16 12:45:02 METAR KSWF 261745Z 00000KT 15SM SCT100 30/13 A3006 RMK","R01    307TMP046R02    137DPT046D01      0ADE726"
"72503814714","2016-05-26T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0300,C","+0120,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10179,5,10000,5",,,,,,"MET07205/26/16 13:45:02 METAR KSWF 261845Z 00000KT 15SM SCT100 30/12 A3006 RMK","R01    307TMP046R02    127DPT046D01      0ADE726"
"72503814714","2016-05-26T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0300,C","+0120,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07205/26/16 14:45:02 METAR KSWF 261945Z 00000KT 15SM SCT100 30/12 A3004 RMK","R01    307TMP046R02    127DPT046D01      0ADE726"
"72503814714","2016-05-26T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02743,5,M,N","032187,5,N,5","+0290,C","+0140,C","99999,9",,,,,,,,,,,,,"08,5,+02743,5,99,9",,,"4,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07205/26/16 16:45:02 METAR KSWF 262145Z 00000KT 20SM OVC090 29/14 A3003 RMK","R01    297TMP046R02    147DPT046"
"72503814714","2016-05-26T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","22000,5,9,N","032187,5,N,5","+0290,C","+0150,C","99999,9",,,,,,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07205/26/16 17:45:02 METAR KSWF 262245Z VRB05KT 20SM SCT120 29/15 A3003 RMK","R01    297TMP046R02    157DPT046D01      0ADE726"
