"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","WA1","REM","EQD"
"72503614757","2019-03-04T00:00:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","050,5,N,0015,5","00610,5,M,N","002012,5,N,5","+0006,5","-0011,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,,,,,,,"10146,5,10087,5",,,,,,"71,5",,,,,,,"MET10303/03/19 19:00:01 SPECI KPOU 040000Z 05003KT 1 1/4SM -SN BR OVC020 01/M01 A2996 RMK AO2 P0001 T00061011",
"72503614757","2019-03-04T00:38:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","999,9,C,0000,5","00427,5,W,N","001207,5,N,5","+0006,5","-0006,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"09,5,+00427,5,99,9",,,"5,99,1,+00427,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,"10146,5,10087,5",,,,,,"71,5",,,,,,,"MET10003/03/19 19:38:01 SPECI KPOU 040038Z 00000KT 3/4SM -SN BR VV014 01/M01 A2996 RMK AO2 P0003 T00061006",
"72503614757","2019-03-04T00:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","999,9,C,0000,5","00335,5,W,N","001207,5,N,5","+0006,5","-0006,5","10145,5","01,0010,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"09,5,+00335,5,99,9",,,"5,99,1,+00335,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00335,1,99,9,99,9",,,,,,,,,,,"10146,5,10087,5",,,,,,"71,5",,,,,,,"MET10703/03/19 19:53:01 METAR KPOU 040053Z 00000KT 3/4SM -SN BR VV011 01/M01 A2996 RMK AO2 SLP145 P0004 T00061006",
"72503614757","2019-03-04T01:51:00","6","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","999,9,C,0000,5","00244,5,M,N","000805,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"02,5,+00091,5,99,9","08,5,+00244,5,99,9",,"1,99,1,+00091,5,9","4,99,1,+00244,5,9",,,,,,,,,,,,,,"10146,5,10087,5",,,,,,"73,5",,,,,,,"MET10203/03/19 20:51:03 SPECI KPOU 040151Z 00000KT 1/2SM SN FG FEW003 OVC008 01/M01 A2996 RMK AO2 P0007 FIBI",
"72503614757","2019-03-04T01:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","030,5,N,0015,5","00244,5,M,N","000805,5,N,5","+0006,5","-0006,5","10142,5","01,0018,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"02,5,+00091,5,99,9","08,5,+00244,5,99,9",,"1,99,1,+00091,5,9","4,99,1,+00244,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,"10146,5,10087,5",,,,,,"73,5",,,,,,,"MET11403/03/19 20:53:01 METAR KPOU 040153Z 03003KT 1/2SM SN FG FEW003 OVC008 01/M01 A2996 RMK AO2 SLP142 P0007 T00061006",
"72503614757","2019-03-04T02:07:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","030,5,N,0015,5","00305,5,W,N","000805,5,N,5","+0006,5","-0006,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"09,5,+00305,5,99,9",,,"5,99,1,+00305,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,"10142,5,10083,5",,,,,,"73,5",,,,,,,"MET09903/03/19 21:07:01 SPECI KPOU 040207Z 03003KT 1/2SM SN FG VV010 01/M01 A2995 RMK AO2 P0001 T00061006",
"72503614757","2019-03-04T02:48:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","999,9,C,0000,5","00335,5,M,N","000805,5,N,5","+0000,5","-0010,5","99999,9","01,0012,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"02,5,+00122,5,99,9","08,5,+00335,5,99,9",,"1,99,1,+00122,5,9","4,99,1,+00335,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,"10135,5,10077,5",,,,,,"73,5",,,,,,,"MET09703/03/19 21:48:01 SPECI KPOU 040248Z 00000KT 1/2SM SN FG FEW004 OVC011 00/M01 A2993 RMK AO2 P0005",
"72503614757","2019-03-04T02:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","999,9,C,0000,5","00305,5,M,N","000805,5,N,5","+0000,5","-0006,5","10132,5","01,0013,9,5","03,0043,9,1",,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"02,5,+00122,5,99,9","08,5,+00305,5,99,9",,"1,99,1,+00122,5,9","4,99,1,+00305,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,"10135,5,10077,5","6,9,011,9,+999,9",,,,,"73,5",,,,,,,"MET12603/03/19 21:53:01 METAR KPOU 040253Z 00000KT 1/2SM SN FG FEW004 OVC010 00/M01 A2993 RMK AO2 SLP132 P0006 60017 T00001006 56011","Q01  00438PRCP03"
"72503614757","2019-03-04T03:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0021,5","00396,5,W,N","001207,5,N,5","+0000,5","-0011,5","10123,5","01,0013,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"09,5,+00396,5,99,9",,,"5,99,1,+00396,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,"10125,5,10067,5",,,,,,"71,5",,,,,,,"MET10703/03/19 22:53:01 METAR KPOU 040353Z 36004KT 3/4SM -SN BR VV013 00/M01 A2990 RMK AO2 SLP123 P0004 T00001011",
"72503614757","2019-03-04T04:18:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","010,5,N,0021,5","00274,5,W,N","000805,5,N,5","+0000,5","-0006,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,0,00,2,0,1,5",,"30,5","72,5",,,,,,,"09,5,+00274,5,99,9",,,"5,99,1,+00274,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,"10119,5,10060,5",,,,,,"73,5",,,,,,,"MET09903/03/19 23:18:01 SPECI KPOU 040418Z 01004KT 1/2SM SN FG VV009 00/M01 A2988 RMK AO2 P0003 T00001006",
"72503614757","2019-03-04T04:46:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","010,5,N,0021,5","00091,5,M,N","001207,5,N,5","+0000,5","-0011,5","99999,9","01,0017,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00091,5,99,9",,,"4,99,1,+00091,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,"10108,5,10050,5",,,,,,"71,5",,,,,,,"MET10103/03/19 23:46:02 SPECI KPOU 040446Z 01004KT 3/4SM -SN BR OVC003 00/M01 A2985 RMK AO2 P0007 T00001011",
"72503614757","2019-03-04T04:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","020,5,N,0021,5","00091,5,M,N","001207,5,N,5","+0000,5","-0006,5","10106,5","01,0018,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00091,5,99,9","08,5,+00213,5,99,9",,"3,99,1,+00091,5,9","4,99,1,+00213,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","240,M,+0056,1","240,N,-0039,1",,,,,,,,,"10108,5,10050,5",,,,,,"71,5",,,,,,,"MET12503/03/19 23:53:02 METAR KPOU 040453Z 02004KT 3/4SM -SN BR BKN003 OVC007 00/M01 A2985 RMK AO2 SLP106 P0008 T00001006 400561039",
"72503614757","2019-03-04T04:59:00","6","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","SOD  ","KPOU ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0074,9,5",,,,,,,,,,,,,,,,,,,"AU,18,SN  ,5","AU,01,FG  ,5","AU,13,BR  ,5",,,,,,,,,,,"01,6,24,6","08,6,24,6",,,,,,,,,,,"240,M,+0056,5","240,N,-0038,5",,,,,,,,,,,"10117,4,10102,4",,,,,,,"1,24,00671,170,9999,5","2,24,00447,170,9999,5","3,24,00107,999,9999,5",,"SOD71024 HR PRECIPITATION (IN): 0.29 WEATHER(CODE):18  24 HR MAX TEMP (F): 4224 HR MIN TEMP (F): 25AVERAGE STATION PRESSURE:29.875 MINIMUM SEA LEVEL PRESSURE:29.83 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.4 24 HR AVG TEMP (F): 34DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 31 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):42  LATEST NIGHT MIN TEMP(1900-0800 LST):25 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01 0.04 0.07 0.05 0.05 0.07","R01    187AXW093R02    187AXW093"
"72503614757","2019-03-04T05:02:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","020,5,N,0021,5","00152,5,M,N","001207,5,N,5","+0000,5","-0006,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00244,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00244,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10105,5,10046,5",,,,,,"71,5",,,,,,,"MET10803/04/19 00:02:02 SPECI KPOU 040502Z 02004KT 3/4SM -SN BR BKN005 OVC008 00/M01 A2984 RMK AO2 P0000 T00001006",
"72503614757","2019-03-04T05:13:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","030,5,N,0021,5","00122,5,M,N","001207,5,N,5","+0000,5","-0006,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,"10098,5,10040,5",,,,,,"71,5",,,,,,,"MET10803/04/19 00:13:02 SPECI KPOU 040513Z 03004KT 3/4SM -SN BR OVC004 00/M01 A2982 RMK AO2 PRESFR P0001 T00001006",
"72503614757","2019-03-04T05:33:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0015,5","00366,5,M,N","001207,5,N,5","+0000,5","-0006,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"04,5,+00091,5,99,9","08,5,+00366,5,99,9",,"2,99,1,+00091,5,9","4,99,1,+00366,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,"10095,5,10036,5",,,,,,"71,5",,,,,,,"MET10803/04/19 00:33:02 SPECI KPOU 040533Z 36003KT 3/4SM -SN BR SCT003 OVC012 00/M01 A2981 RMK AO2 P0003 T00001006",
"72503614757","2019-03-04T05:45:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","350,5,N,0015,5","00152,5,M,N","001609,5,N,5","+0000,5","-0006,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00366,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00366,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10095,5,10036,5",,,,,,"71,5",,,,,,,"MET10603/04/19 00:45:02 SPECI KPOU 040545Z 35003KT 1SM -SN BR BKN005 OVC012 00/M01 A2981 RMK AO2 P0003 T00001006",
"72503614757","2019-03-04T05:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0015,5","00152,5,M,N","001609,5,N,5","+0000,5","-0011,5","10089,5","01,0010,9,5","06,0084,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00366,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00366,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","060,M,+0006,1","060,N,+0000,1",,,,,,,,,"10091,5,10033,5","8,9,043,9,+999,9",,,,,"71,5",,,,,,,"MET13703/04/19 00:53:02 METAR KPOU 040553Z 35003KT 1SM -SN BR BKN005 OVC012 00/M01 A2980 RMK AO2 SLP089 P0004 60033 T00001011 10006 20000 58043","Q01  00838PRCP06"
"72503614757","2019-03-04T06:00:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0015,5","00183,5,M,N","001207,5,N,5","+0000,5","-0011,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00183,5,99,9","08,5,+00366,5,99,9",,"3,99,1,+00183,5,9","4,99,1,+00366,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,"10088,5,10029,5",,,,,,"71,5",,,,,,,"MET10803/04/19 01:00:02 SPECI KPOU 040600Z 36003KT 3/4SM -SN BR BKN006 OVC012 00/M01 A2979 RMK AO2 P0001 T00001011",
"72503614757","2019-03-04T06:25:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0021,5","00152,5,M,N","001609,5,N,5","+0000,5","-0011,5","99999,9","01,0005,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00427,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00427,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10085,5,10026,5",,,,,,"71,5",,,,,,,"MET10603/04/19 01:25:02 SPECI KPOU 040625Z 36004KT 1SM -SN BR BKN005 OVC014 00/M01 A2978 RMK AO2 P0002 T00001011",
"72503614757","2019-03-04T06:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","00122,5,M,N","001609,5,N,5","+0000,5","-0011,5","10074,5","01,0010,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00122,5,99,9","08,5,+00549,5,99,9",,"3,99,1,+00122,5,9","4,99,1,+00549,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,"10078,5,10019,5",,,,,,"71,5",,,,,,,"MET11303/04/19 01:53:02 METAR KPOU 040653Z 01006KT 1SM -SN BR BKN004 OVC018 00/M01 A2976 RMK AO2 SLP074 P0003 T00001011",
"72503614757","2019-03-04T07:32:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0031,5","00152,5,M,N","002012,5,N,5","+0000,5","-0011,5","99999,9","01,0005,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00549,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00549,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10068,5,10009,5",,,,,,"71,5",,,,,,,"MET11003/04/19 02:32:02 SPECI KPOU 040732Z 36006KT 1 1/4SM -SN BR BKN005 OVC018 00/M01 A2973 RMK AO2 P0002 T00001011",
"72503614757","2019-03-04T07:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0026,5","00152,5,M,N","002012,5,N,5","+0000,5","-0011,5","10061,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00457,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00457,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10064,5,10006,5",,,,,,"71,5",,,,,,,"MET11703/04/19 02:53:02 METAR KPOU 040753Z 36005KT 1 1/4SM -SN BR BKN005 OVC015 00/M01 A2972 RMK AO2 SLP061 P0003 T00001011",
"72503614757","2019-03-04T08:08:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0026,5","00152,5,M,N","004023,5,N,5","+0000,5","-0011,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10061,5,10003,5",,,,,,"71,5",,,,,,,"MET10303/04/19 03:08:02 SPECI KPOU 040808Z 36005KT 2 1/2SM -SN BR OVC005 00/M01 A2971 RMK AO2 P0000 T00001011",
"72503614757","2019-03-04T08:15:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","350,5,N,0021,5","00152,5,M,N","004828,5,N,5","+0000,5","-0011,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,"10061,5,10003,5",,,,,,"71,5",,,,,,,"MET09903/04/19 03:15:02 SPECI KPOU 040815Z 35004KT 3SM -SN BR OVC005 00/M01 A2971 RMK AO2 P0000 T00001011",
"72503614757","2019-03-04T08:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0031,5","00183,5,M,N","004828,5,N,5","+0000,5","-0011,5","10052,5","01,0000,2,5","03,0015,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,"10054,5,09996,5","6,9,037,9,+999,9",,,,,"71,5",,,,,,,"MET13003/04/19 03:53:02 METAR KPOU 040853Z 36006KT 3SM -SN BR OVC006 00/M01 A2969 RMK AO2 CIG 005V010 SLP052 P0000 60006 T00001011 56037","Q01  00158PRCP03"
"72503614757","2019-03-04T09:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0046,5","00274,5,M,N","016093,5,N,5","+0000,5","-0017,5","10054,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00274,5,99,9","08,5,+01494,5,99,9",,"3,99,1,+00274,5,1","4,99,1,+01494,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,"10058,5,09999,5",,,,,,,,,,,,"9,001,9,9","MET13103/04/19 04:53:02 METAR KPOU 040953Z 35009KT 10SM BKN009 OVC049 00/M02 A2970 RMK AO2 SNE12 CIG 007V013 SLP054 P0000 I1003 T00001017",
"72503614757","2019-03-04T10:02:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0041,5","00305,5,M,N","016093,5,N,5","+0000,5","-0017,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,1",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,"10058,5,09999,5",,,,,,,,,,,,"9,001,9,9","MET10503/04/19 05:02:02 SPECI KPOU 041002Z 36008KT 10SM OVC010 00/M02 A2970 RMK AO2 CIG 007V013 I1001 T00001017",
"72503614757","2019-03-04T10:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","340,5,N,0031,5","00335,5,M,N","016093,5,N,5","+0000,5","-0022,5","10060,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00335,5,99,9",,,"4,99,1,+00335,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9",,,,,,,,,,,"10061,5,10003,5",,,,,,,,,,,,"9,002,9,9","MET10003/04/19 05:53:02 METAR KPOU 041053Z 34006KT 10SM OVC011 00/M02 A2971 RMK AO2 SLP060 I1004 T00001022",
"72503614757","2019-03-04T11:43:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","360,5,N,0062,5","01676,5,M,N","016093,5,N,5","-0006,5","-0033,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00396,5,99,9","08,5,+01676,5,99,9",,"2,99,1,+00396,5,9","4,99,1,+01676,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,"10064,5,10006,5",,,,,,,"0088,5",,,,,,"MET09803/04/19 06:43:02 SPECI KPOU 041143Z 36012G17KT 10SM SCT013 OVC055 M01/M03 A2972 RMK AO2 T10061033",
"72503614757","2019-03-04T11:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0041,5","01676,5,M,N","016093,5,N,5","-0006,5","-0033,5","10064,5","01,0000,9,5","06,0015,9,1","24,0099,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01676,5,99,9",,,"4,99,1,+01676,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9","060,M,+0000,1","060,N,-0006,1",,,,,,,,,"10064,5,10006,5","3,9,012,9,+999,9",,,,,,"0088,5",,,,,"9,002,9,9","MET13403/04/19 06:53:02 METAR KPOU 041153Z 35008G17KT 10SM OVC055 M01/M03 A2972 RMK AO2 SLP064 60006 70039 I6007 T10061033 10000 21006 53012","Q01  00998PRCP24"
"72503614757","2019-03-04T12:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","340,5,N,0041,5","03048,5,M,N","016093,5,N,5","-0006,5","-0039,5","10068,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","04,5,+02591,5,99,9","07,5,+03048,5,99,9","1,99,1,+02134,5,9","2,99,1,+02591,5,9","3,99,1,+03048,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10068,5,10009,5",,,,,,,,,,,,,"MET11403/04/19 07:53:02 METAR KPOU 041253Z 34008KT 10SM FEW070 SCT085 BKN100 M01/M04 A2973 RMK AO2 SLP068 T10061039 (MK)",
