"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","MA1","MD1","MG1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72514554746","2019-03-23T03:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0113,5","00396,5,M,N","002414,5,N,5","-0028,5","-0044,5","10009,5","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,"02,5,+00274,5,99,9","07,5,+00396,5,99,9","08,5,+00640,5,99,9","1,99,1,+00274,5,9","3,99,1,+00396,5,9","4,99,1,+00640,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,"09997,5,09498,5",,,,"71,5","0160,5","4,99,0185,1,280",,,,"MET15303/22/19 22:56:02 METAR KMSV 230356Z 29022G31KT 1 1/2SM -SN BR FEW009 BKN013 OVC021 M03/M04 A2952 RMK AO2 PK WND 28036/0314 SLP009 P0000 T10281044 FZRANO",
"72514554746","2019-03-23T04:00:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0082,5","00457,5,M,N","003219,5,N,5","-0030,5","-0050,5","99999,9","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,"04,5,+00305,5,99,9","07,5,+00457,5,99,9","08,5,+00884,5,99,9","2,99,1,+00305,5,9","3,99,1,+00457,5,9","4,99,1,+00884,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,"09997,5,09498,5",,,,"71,5","0160,5",,,,,"MET11403/22/19 23:00:02 METAR KMSV 230400Z 29016G31KT 2SM -SN BR SCT010 BKN015 OVC029 M03/M05 A2952 RMK AO2 P0000 FZRANO",
"72514554746","2019-03-23T04:07:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0077,5","00640,5,M,N","004023,5,N,5","-0030,5","-0050,5","99999,9","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5","0,0,00,1,0,1,5",,"10,5","71,5",,,,,,"02,5,+00244,5,99,9","07,5,+00640,5,99,9","08,5,+00884,5,99,9","1,99,1,+00244,5,9","3,99,1,+00640,5,9","4,99,1,+00884,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,"09997,5,09498,5",,,,"71,5","0160,5","4,99,0159,1,300",,,,"MET13603/22/19 23:07:02 METAR KMSV 230407Z 29015G31KT 2 1/2SM -SN BR FEW008 BKN021 OVC029 M03/M05 A2952 RMK AO2 PK WND 30031/0403 P0000 FZRANO",
"72514554746","2019-03-23T04:21:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","280,5,N,0098,5","00610,5,M,N","004828,5,N,5","-0030,5","-0060,5","99999,9","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"07,5,+00610,5,99,9","08,5,+00823,5,99,9",,"3,99,1,+00610,5,9","4,99,1,+00823,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"09997,5,09498,5",,,,"71,5","0144,5","4,99,0159,1,300",,,,"MET12203/22/19 23:21:02 METAR KMSV 230421Z 28019G28KT 3SM -SN BKN020 OVC027 M03/M06 A2952 RMK AO2 PK WND 30031/0403 P0000 FZRANO",
"72514554746","2019-03-23T04:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0093,5","00701,5,M,N","008047,5,N,5","-0028,5","-0061,5","10013,5","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"07,5,+00701,5,99,9","08,5,+00823,5,99,9",,"3,99,1,+00701,5,9","4,99,1,+00823,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","240,M,+0039,1","240,N,-0028,1","10000,5,09501,5",,,,"71,5","0149,5","4,99,0159,1,290",,,,"MET14903/22/19 23:56:02 METAR KMSV 230456Z 30018G29KT 5SM -SN BKN023 OVC027 M03/M06 A2953 RMK AO2 PK WND 29031/0439 SLP013 P0000 T10281061 400391028 FZRANO",
"72514554746","2019-03-23T04:59:00","O","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","SOD  ","KMSV ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"AU,16,RA  ,5","AU,18,SN  ,5","AU,13,BR  ,5","AU,19,UP  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72514554746","2019-03-23T05:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0082,5","00671,5,M,N","004828,5,N,5","-0033,5","-0061,5","10023,5","01,0000,2,1","06,0000,2,1",,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"07,5,+00671,5,99,9","08,5,+00823,5,99,9",,"3,99,1,+00671,5,9","4,99,1,+00823,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","060,M,+0017,1",,"10010,5,09511,5","3,9,017,9,+999,9",,,"71,5","0170,5","4,99,0180,1,280",,,,"MET16303/23/19 00:56:02 METAR KMSV 230556Z 29016G33KT 3SM -SN BKN022 OVC027 M03/M06 A2956 RMK AO2 PK WND 28035/0514 SLP023 P0000 60000 T10331061 10017 21033 53017 FZRANO","Q01  00008PRCP06"
"72514554746","2019-03-23T06:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0062,5","00549,5,M,N","004023,5,N,5","-0039,5","-0067,5","10030,5","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"07,5,+00549,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00732,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,"10017,5,09518,5",,,,"71,5","0149,5","4,99,0149,1,290",,,,"MET14303/23/19 01:56:02 METAR KMSV 230656Z 30012G29KT 2 1/2SM -SN BKN018 OVC024 M04/M07 A2958 RMK AO2 PK WND 29029/0650 SLP030 P0000 T10391067 FZRANO",
"72514554746","2019-03-23T07:03:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0082,5","00610,5,M,N","006437,5,N,5","-0040,5","-0070,5","99999,9","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"07,5,+00610,5,99,9","08,5,+00762,5,99,9",,"3,99,1,+00610,5,9","4,99,1,+00762,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10017,5,09518,5",,,,"71,5","0165,5","4,99,0164,1,290",,,,"MET12203/23/19 02:03:02 METAR KMSV 230703Z 30016G32KT 4SM -SN BKN020 OVC025 M04/M07 A2958 RMK AO2 PK WND 29032/0700 P0000 FZRANO",
"72514554746","2019-03-23T07:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0088,5","00732,5,M,N","012875,5,N,5","-0033,5","-0072,5","10036,5","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,"10024,5,09524,5",,,,"71,5","0149,5","4,99,0164,1,290",,,,"MET13203/23/19 02:56:02 METAR KMSV 230756Z 30017G29KT 8SM -SN OVC024 M03/M07 A2960 RMK AO2 PK WND 29032/0700 SLP036 P0000 T10331072 FZRANO",
"72514554746","2019-03-23T08:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0067,5","00732,5,M,N","014484,5,N,5","-0039,5","-0072,5","10046,5","01,0000,2,1","03,0000,2,1",,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,"10034,5,09534,5","3,9,023,9,+999,9",,,"71,5","0139,5","4,99,0175,1,290",,,,"MET14403/23/19 03:56:02 METAR KMSV 230856Z 29013G27KT 9SM -SN OVC024 M04/M07 A2963 RMK AO2 PK WND 29034/0834 SLP046 P0000 60000 T10391072 53023 FZRANO","Q01  00008PRCP03"
"72514554746","2019-03-23T09:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0108,5","00610,5,M,N","012875,5,N,5","-0039,5","-0078,5","10057,5","01,0000,2,1",,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10044,5,09544,5",,,,"71,5","0154,5","4,99,0190,1,300",,,,"MET13203/23/19 04:56:02 METAR KMSV 230956Z 29021G30KT 8SM -SN OVC020 M04/M08 A2966 RMK AO2 PK WND 30037/0927 SLP057 P0000 T10391078 FZRANO",
"72514554746","2019-03-23T10:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0067,5","00549,5,M,N","016093,5,N,5","-0044,5","-0078,5","10071,5","01,0000,2,1",,,,,,,,,,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,"10058,5,09557,5",,,,,"0144,5","4,99,0185,1,300",,,,"MET13503/23/19 05:56:02 METAR KMSV 231056Z 29013G28KT 10SM OVC018 M04/M08 A2970 RMK AO2 PK WND 30036/1016 SNE46 SLP071 P0000 T10441078 FZRANO",
"72514554746","2019-03-23T11:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","310,5,N,0082,5","00610,5,M,N","016093,5,N,5","-0044,5","-0083,5","10086,5","01,0000,2,1","06,0000,2,1","24,0020,9,1",,,,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","060,M,-0033,1","060,N,-0044,1","10071,5,09570,5","3,9,037,9,+999,9",,,,"0129,5","4,99,0159,1,300",,,,"MET17003/23/19 06:56:02 METAR KMSV 231156Z 31016G25KT 10SM OVC020 M04/M08 A2974 RMK AO2 PK WND 30031/1132 SNB1057E20 SLP086 P0000 60000 70008 T10441083 11033 21044 53037 FZRANO","Q01  00008PRCP06Q02  00208PRCP24"
"72514554746","2019-03-23T12:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","290,5,N,0093,5","00610,5,M,N","016093,5,N,5","-0044,5","-0089,5","10101,5",,,,,,,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,"10085,5,09583,5",,,,,"0154,5","4,99,0159,1,300",,,,"MET12303/23/19 07:56:02 METAR KMSV 231256Z 29018G30KT 10SM OVC020 M04/M09 A2978 RMK AO2 PK WND 30031/1240 SLP101 T10441089 FZRANO",
"72514554746","2019-03-23T13:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","310,5,N,0088,5","00671,5,M,N","016093,5,N,5","-0039,5","-0083,5","10114,5","01,0000,2,1",,,,,,,,,,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,"10098,5,09596,5",,,,,"0144,5","4,99,0149,1,310",,,,"MET14003/23/19 08:56:02 METAR KMSV 231356Z 31017G28KT 10SM OVC022 M04/M08 A2982 RMK AO2 PK WND 31029/1306 SNB1257E09 SLP114 P0000 T10391083 FZRANO",
"72514554746","2019-03-23T14:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0082,5","00732,5,M,N","016093,5,N,5","-0039,5","-0089,5","10126,5","03,0000,2,1",,,,,,,,,,,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,"10108,5,09605,5","1,9,036,9,+999,9",,,,"0149,5","4,99,0154,1,310",,,,"MET13503/23/19 09:56:02 METAR KMSV 231456Z 30016G29KT 10SM OVC024 M04/M09 A2985 RMK AO2 PK WND 31030/1433 SLP126 60000 T10391089 51036 FZRANO","Q01  00002PRCP03Q02  00008PRCP03"
"72514554746","2019-03-23T15:46:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0072,5","01128,5,M,N","016093,5,N,5","-0010,5","-0080,5","99999,9",,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,9","07,5,+01128,5,99,9",,"1,99,1,+00853,5,9","3,99,1,+01128,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9",,,"10115,5,09612,5",,,,,"0134,5","4,99,0149,1,310",,,,"MET11303/23/19 10:46:02 METAR KMSV 231546Z 30014G26KT 10SM FEW028 BKN037 M01/M08 A2987 RMK AO2 PK WND 31029/1459 FZRANO",
"72514554746","2019-03-23T15:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0108,5","22000,5,9,N","016093,5,N,5","-0011,5","-0078,5","10131,5",,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,9","04,5,+01128,5,99,9",,"1,99,1,+00853,5,9","2,99,1,+01128,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00853,1,99,9,99,9",,,"10115,5,09612,5",,,,,"0144,5","4,99,0149,1,310",,,,"MET13003/23/19 10:56:02 METAR KMSV 231556Z 30021G28KT 10SM FEW028 SCT037 M01/M08 A2987 RMK AO2 PK WND 31029/1459 SLP131 T10111078 FZRANO","D01      0ADE726"
"72514554746","2019-03-24T04:59:00","O","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","SOD  ","KMSV ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"AU,18,SN  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72514554746","2019-03-25T14:13:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0020,5","-0040,5","99999,9",,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9",,,"2,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00610,1,99,9,99,9",,,"10190,5,09683,5",,,,,,,,,,"MET08903/25/19 09:13:02 METAR KMSV 251413Z 34009KT 10SM SCT020 02/M04 A3009 RMK AO2 FZRANO TSNO","D01      0ADE726"
"72514554746","2019-03-25T18:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","350,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0067,5","-0161,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,5,09667,5",,,,,,,,,,"MET09503/25/19 13:56:02 METAR KMSV 251856Z 35009KT 10SM CLR 07/M16 A3004 RMK AO2 SLPNO T00671161 TSNO",
"72514554746","2019-03-25T19:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0056,5","-0178,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,5,09667,5",,,,,,,,,,"MET09003/25/19 14:56:02 METAR KMSV 251956Z 34010KT 10SM CLR 06/M18 A3004 RMK AO2 SLPNO T00561178",
"72514554746","2019-03-25T20:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","350,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0050,5","-0161,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,5,09667,5","6,9,009,9,+999,9",,,,,,,,,"MET09603/25/19 15:56:02 METAR KMSV 252056Z 35009KT 10SM CLR 05/M16 A3004 RMK AO2 SLPNO T00501161 56009",
"72514554746","2019-03-25T21:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0039,5","-0167,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10169,5,09664,5",,,,,,,,,,"MET09003/25/19 16:56:02 METAR KMSV 252156Z 34006KT 10SM CLR 04/M17 A3003 RMK AO2 SLPNO T00391167",
"72514554746","2019-03-25T22:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0028,5","-0161,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,5,09670,5",,,,,,,,,,"MET09003/25/19 17:56:02 METAR KMSV 252256Z 33005KT 10SM CLR 03/M16 A3005 RMK AO2 SLPNO T00281161",
"72514554746","2019-03-25T23:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","330,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0017,5","-0178,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0067,1","060,N,+0017,1","10183,5,09677,5","3,9,008,9,+999,9",,,,,,,,,"MET11503/25/19 18:56:02 METAR KMSV 252356Z 33004KT 10SM CLR 02/M18 A3007 RMK AO2 SLPNO T00171178 10067 20017 53008 FZRANO",
"72514554746","2019-03-26T00:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0006,5","-0139,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09680,5",,,,,,,,,,"MET09803/25/19 19:56:01 METAR KMSV 260056Z 34006KT 10SM CLR M01/M14 A3008 RMK AO2 SLPNO T10061139 FZRANO",
"72514554746","2019-03-26T01:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","310,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0011,5","-0133,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,5,09683,5",,,,,,,,,,"MET09803/25/19 20:56:01 METAR KMSV 260156Z 31005KT 10SM CLR M01/M13 A3009 RMK AO2 SLPNO T10111133 FZRANO",
"72514554746","2019-03-26T02:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","310,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0017,5","-0133,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,5,09683,5","1,9,009,9,+999,9",,,,,,,,,"MET10403/25/19 21:56:01 METAR KMSV 260256Z 31006KT 10SM CLR M02/M13 A3009 RMK AO2 SLPNO T10171133 51009 FZRANO",
"72514554746","2019-03-26T03:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","300,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0028,5","-0133,5","10212,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,5,09693,5",,,,,,,,,,"MET09903/25/19 22:56:02 METAR KMSV 260356Z 30005KT 10SM CLR M03/M13 A3012 RMK AO2 SLP212 T10281133 FZRANO",
"72514554746","2019-03-26T04:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0028,5","-0139,5","10215,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0072,1","240,N,-0028,1","10203,5,09696,5",,,,,,,,,,"MET10903/25/19 23:56:02 METAR KMSV 260456Z 32006KT 10SM CLR M03/M14 A3013 RMK AO2 SLP215 T10281139 400721028 FZRANO",
"72514554746","2019-03-26T04:59:00","6","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","SOD  ","KMSV ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0072,5","240,N,-0027,5",,,"09513,4,10210,4",,,,,"1,24,00894,360,1312,5","2,24,00715,350,1312,5",,"SOD66424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):1237 24 HR MIN TEMP (F):27 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE(D):28.093 MINIMUM SEA LEVEL PRESSURE:30.15 TIME OF OCCURRENCE:2245 PEAK WIND SPEED (MPH):20  PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):1312  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):1312 24 HR AVG TEMP (F):36 HEATING DEGREE DAYS: 29 COOLING DEGREE DAYS:  0 LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    M    M    M    M    M    M    M    M    M     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72514554746","2019-03-26T05:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0033,5","-0150,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0017,1","060,N,-0039,1","10207,5,09700,5","1,9,014,9,+999,9",,,,,,,,,"MET11703/26/19 00:56:02 METAR KMSV 260556Z 34009KT 10SM CLR M03/M15 A3014 RMK AO2 SLP219 T10331150 10017 21039 51014 FZRANO",
"72514554746","2019-03-26T06:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","350,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0039,5","-0150,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,5,09700,5",,,,,,,,,,"MET09903/26/19 01:56:02 METAR KMSV 260656Z 35009KT 10SM CLR M04/M15 A3014 RMK AO2 SLP219 T10391150 FZRANO",
"72514554746","2019-03-26T08:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","350,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0050,5","-0117,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,5,09703,5","3,9,003,9,+999,9",,,,,,,,,"MET10503/26/19 03:56:02 METAR KMSV 260856Z 35007KT 10SM CLR M05/M12 A3015 RMK AO2 SLP224 T10501117 53003 FZRANO",
"72514554746","2019-03-26T09:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0056,5","-0128,5","10233,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,5,09709,5",,,,,,,,,,"MET09903/26/19 04:56:01 METAR KMSV 260956Z 34006KT 10SM CLR M06/M13 A3017 RMK AO2 SLP233 T10561128 FZRANO",
"72514554746","2019-03-26T10:56:00","7","41.70139","-74.795","427.6","MONTICELLO SULLIVAN, NY US","FM-15","KMSV ","V020","320,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0061,5","-0128,5","10241,5","01,0000,9,5",,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10224,5,09716,5",,,,,,,,,,"MET09903/26/19 05:56:02 METAR KMSV 261056Z 32004KT 10SM CLR M06/M13 A3019 RMK AO2 SLP241 T10611128 FZRANO",
